,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,12,9,4,0,minfill,"    l0n0  l0n2  l2n0   l2n2   l0n1  l1n0   l1n1   l2n1         p
0  False  True  True  False  False  True  False  False  0.079144
0   True  True  True  False  False  True  False  False  0.079144",44,0,40,0.07102394104003906
0,No,12,9,4,0,minfill,"   l0n1  l0n2   l2n1  l0n0   l1n0  l1n2  l2n2         p
0  True  True  False  True  False  True  True  0.029803",34,0,36,0.06053924560546875
0,No,11,9,4,0,minfill,"    l0n0  l0n1  l0n2   l1n0  l2n2  l2n1   l1n1   l1n2  l2n0         p
0  False  True  True  False  True  True  False  False  True  0.051371",24,0,30,0.06735014915466309
0,No,13,9,4,0,minfill,"    l0n0   l0n1   l0n2   l1n1   l2n0   l1n0   l2n1         p
0  False  False  False  False  False  False  False  0.020714
0   True  False  False  False  False  False  False  0.020714",24,0,22,0.059866905212402344
0,No,13,9,4,0,minfill,"   l0n1  l2n1   l2n2  l0n0   l0n2  l1n1         p
0  True  True  False  True  False  True  0.007308",28,0,24,0.05599617958068848
0,No,13,9,4,0,minfill,"   l0n2   l0n0   l0n1  l2n1  l1n1  l1n2   l2n2         p
0  True  False  False  True  True  True  False  0.038297",44,0,44,0.06633901596069336
0,No,8,9,4,0,minfill,"    l0n1  l1n1   l2n1  l1n0   l2n2  l0n0   l0n2  l1n2         p
0  False  True  False  True  False  True  False  True  0.094339",26,0,30,0.059481143951416016
0,No,11,9,4,0,minfill,"    l0n0   l0n2   l0n1   l2n0   l2n2  l1n0  l1n2  l2n1         p
0  False  False  False  False  False  True  True  True  0.065642",38,0,36,0.06473302841186523
0,No,12,9,4,0,minfill,"    l2n0   l2n1   l1n0  l0n0  l0n1   l0n2   l1n1   l1n2         p
0  False  False  False  True  True  False  False  False  0.031492",134,0,122,0.08170890808105469
0,No,8,9,4,0,minfill,"   l0n1   l0n2  l1n2  l1n0   l2n1   l0n0   l1n1  l2n2         p
0  True  False  True  True  False  False  False  True  0.029762",18,0,26,0.057874202728271484
0,No,10,9,4,0,minfill,"    l0n1   l2n2  l1n1   l2n1   l1n0  l0n0  l0n2   l1n2         p
0  False  False  True  False  False  True  True  False  0.012653",56,0,52,0.06947994232177734
0,No,12,9,4,0,minfill,"    l0n1   l2n0  l2n1  l0n0  l0n2  l1n0        p
0  False  False  True  True  True  True  0.01996",27,0,25,0.056952714920043945
0,No,11,9,4,0,minfill,"   l0n0   l0n2  l2n0   l2n2   l1n2   l0n1   l1n1  l2n1         p
0  True  False  True  False  False  False  False  True  0.045133",18,0,28,0.05942797660827637
0,No,13,9,4,0,minfill,"   l0n1  l2n0   l0n2  l0n0  l1n0  l2n1         p
0  True  True  False  True  True  True  0.019216",28,0,24,0.057015180587768555
0,No,14,9,4,0,minfill,"   l0n0   l2n2  l0n2  l0n1  l1n1  l2n1         p
0  True  False  True  True  True  True  0.037712",22,0,18,0.05673623085021973
0,No,14,9,4,0,minfill,"          p   l1n0   l1n1   l0n0   l0n1  l0n2  l1n2
1  0.021225  False  False  False  False  True  True",99,0,75,0.0656120777130127
0,No,12,9,4,0,minfill,"   l0n0   l0n1  l0n2   l2n0   l2n1  l1n1  l2n2         p
0  True  False  True  False  False  True  True  0.175589",16,0,22,0.05608105659484863
0,No,10,9,4,0,minfill,"   l0n2   l0n1   l1n1  l0n0   l2n1   l1n0  l1n2   l2n0         p
0  True  False  False  True  False  False  True  False  0.069493",40,0,36,0.06136584281921387
0,No,13,9,4,0,minfill,"    l0n0   l0n1  l0n2   l2n0   l1n2   l2n1         p
0  False  False  True  False  False  False  0.004975",34,0,26,0.0574948787689209
0,No,16,9,4,0,minfill,"   l0n1   l0n2  l0n0   l1n1  l1n2  l2n2        p
0  True  False  True  False  True  True  0.00333",48,0,41,0.0646212100982666
0,No,12,9,4,0,minfill,"    l0n0   l0n1   l1n1  l0n2   l2n0   l2n1  l1n0   l2n2         p
0  False  False  False  True  False  False  True  False  0.041348",36,0,32,0.065673828125
0,No,13,9,4,0,minfill,"    l0n2  l2n0  l0n1   l0n0   l1n1  l2n1         p
0  False  True  True  False  False  True  0.006984",24,0,18,0.06808710098266602
0,No,16,9,4,0,minfill,"   l0n2  l2n0   l2n1   l0n0   l0n1  l1n1         p
0  True  True  False  False  False  True  0.052586",24,0,24,0.07181692123413086
0,No,12,9,4,0,minfill,"   l0n1   l2n0  l2n1   l0n0   l0n2   l1n1         p
0  True  False  True  False  False  False  0.040317",29,0,25,0.06300902366638184
0,No,10,9,4,0,mindegree,"   l0n0  l0n2   l2n2   l0n1  l2n0  l1n0  l2n1         p
0  True  True  False  False  True  True  True  0.015841",16,0,20,0.0462038516998291
0,No,15,9,4,0,mindegree,"          p   l2n2   l1n0  l1n2  l0n0  l0n1   l0n2   l1n1
3  0.023454  False  False  True  True  True  False  False",82,0,66,0.05997014045715332
0,No,11,9,4,0,mindegree,"   l0n0  l0n2   l2n1  l2n2   l0n1   l1n0  l2n0         p
0  True  True  False  True  False  False  True  0.068655",16,0,18,0.044512033462524414
0,No,17,9,4,0,mindegree,"    l0n0  l0n2   l0n1   l2n1  l1n0  l1n1  l2n2        p
0  False  True  False  False  True  True  True  0.04868",44,0,39,0.058423757553100586
0,No,10,9,4,0,mindegree,"   l0n0  l0n2  l0n1  l2n2   l2n1  l1n0   l1n1  l1n2   l2n0         p
0  True  True  True  True  False  True  False  True  False  0.077321",53,0,57,0.0727701187133789
0,No,15,9,4,0,mindegree,"   l0n0   l0n1   l0n2  l2n2  l2n0  l1n0  l1n1   l2n1         p
0  True  False  False  True  True  True  True  False  0.004168",30,0,36,0.06499767303466797
0,No,15,9,4,0,mindegree,"   l0n0  l2n1  l0n2   l0n1   l1n0   l1n1         p
0  True  True  True  False  False  False  0.008008",38,0,28,0.05299806594848633
0,No,10,9,4,0,mindegree,"   l0n0   l0n1   l2n2  l0n2   l1n0   l1n2         p
0  True  False  False  True  False  False  0.032115",22,0,20,0.04528212547302246
0,No,10,9,4,0,mindegree,"   l0n0   l0n1   l1n1   l2n2  l2n1   l0n2   l1n0  l1n2   l2n0         p
0  True  False  False  False  True  False  False  True  False  0.046874",28,0,38,0.05626106262207031
0,No,10,9,4,0,mindegree,"   l0n0   l2n1   l1n0   l0n1  l0n2  l1n1   l1n2   l2n0         p
0  True  False  False  False  True  True  False  False  0.049631",40,0,40,0.05602288246154785
0,No,12,9,4,0,mindegree,"   l0n2   l2n2   l0n0   l0n1   l1n0   l1n2         p
0  True  False  False  False  False  False  0.015461",50,0,38,0.04796791076660156
0,No,12,9,4,0,mindegree,"    l0n0  l0n1   l0n2   l2n2  l2n0   l1n0   l2n1         p
0  False  True  False  False  True  False  False  0.083422",10,0,20,0.047067880630493164
0,No,12,9,4,0,mindegree,"    l0n0   l0n1  l0n2   l2n1   l2n0   l1n0  l1n1   l2n2        p
0  False  False  True  False  False  False  True  False  0.05696",22,0,34,0.055075883865356445
0,No,10,9,4,0,mindegree,"    l0n0  l2n2   l2n0   l0n1   l0n2  l1n0         p
0  False  True  False  False  False  True  0.132393",23,0,23,0.04506182670593262
