,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,4,1,minfill,"   l1n0         p
0  True  0.115656",8,14,2,0.048001766204833984
0,No,6,9,4,1,minfill,"    l1n1         p
0  False  0.211588",8,10,2,0.04103851318359375
0,No,6,9,4,1,minfill,"   l1n2         p
0  True  0.204897",10,14,2,0.04300117492675781
0,No,6,9,4,1,minfill,"    l1n2       p
0  False  0.0711",12,18,2,0.0410001277923584
0,No,6,9,4,1,minfill,"    l1n0      p
0  False  0.943",22,30,2,0.06100153923034668
0,No,6,9,4,1,minfill,"   l1n1        p
0  True  0.24547",6,12,2,0.04200100898742676
0,No,6,9,4,1,minfill,"   l0n2        p
0  True  0.71782",6,10,2,0.03300762176513672
0,No,6,9,4,1,minfill,"   l0n2         p
0  True  0.057734",4,8,2,0.03300118446350098
0,No,6,9,4,1,minfill,"   l2n1         p
0  True  0.269136",12,18,2,0.05304217338562012
0,No,6,9,4,1,minfill,"      p
0  0.25",8,14,0,0.031000852584838867
0,No,6,9,4,1,minfill,"    l0n0       p
0  False  0.5301",14,20,2,0.04103279113769531
0,No,6,9,4,1,mindegree,"   l2n1         p
0  True  0.409544",12,18,2,0.040000200271606445
0,No,6,9,4,1,mindegree,"      p
0  0.84",8,14,0,0.025001049041748047
