,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,0,0,mindegree,"    l2n1   l0n0   l1n0   l2n0  l0n1  l0n2  l1n1  l1n2   l2n2         p
0  False  False  False  False  True  True  True  True  False  0.103183",32.0,0.0,40.0,0.09800457954406738
0,No,6,9,0,0,mindegree,"    l2n1   l2n0  l0n0   l0n1  l1n0   l0n2  l1n1  l1n2   l2n2         p
0  False  False  True  False  True  False  True  True  False  0.100161",30.0,0.0,39.0,0.08400177955627441
0,No,6,9,0,0,mindegree,"    l2n2  l0n0   l1n1   l2n0  l0n1  l0n2   l1n0  l1n2  l2n1         p
0  False  True  False  False  True  True  False  True  True  0.110464",28.0,0.0,38.0,0.09000062942504883
0,No,6,9,0,0,mindegree,"   l2n2  l0n0   l1n1  l2n0  l0n1  l0n2   l1n0  l1n2   l2n1         p
0  True  True  False  True  True  True  False  True  False  0.058069
0  True  True  False  True  True  True  False  True   True  0.058069",52.0,0.0,64.0,0.10500097274780273
0,No,6,9,0,0,mindegree,"    l2n0  l2n1  l0n0  l0n1  l0n2  l1n0  l1n1   l1n2  l2n2         p
0  False  True  True  True  True  True  True  False  True  0.045843",76.0,0.0,89.0,0.10064864158630371
0,No,6,9,0,0,mindegree,"    l2n1  l0n2   l1n2   l2n2   l0n0  l0n1   l1n0  l1n1  l2n0         p
0  False  True  False  False  False  True  False  True  True  0.077839",36.0,0.0,44.0,0.09369921684265137
0,No,6,9,4,0,random,"    l0n0   l0n2  l2n2   l1n2   l0n1  l1n0  l2n1         p
0  False  False  True  False  False  True  True  0.007982",6.0,0.0,16.0,0.06402802467346191
0,No,6,9,4,0,random,"    l0n2  l2n0   l0n1   l1n0  l1n1  l2n2  l0n0         p
0  False  True  False  False  True  True  True  0.064518",8.0,0.0,16.0,0.058030128479003906
0,No,6,9,4,0,random,"   l0n2   l2n2  l1n0  l0n1  l2n1  l1n2   l2n0   l0n0   l1n1         p
0  True  False  True  True  True  True  False  False  False  0.055245",30.0,0.0,48.0,0.08196043968200684
0,No,6,9,4,0,random,"   l1n2  l0n2   l2n0  l0n0  l1n0   l2n2   l2n1   l1n1   l0n1         p
0  True  True  False  True  True  False  False  False  False  0.075176",12.0,0.0,26.0,0.07402896881103516
0,No,6,9,4,0,random,"    l2n0   l2n1   l0n0  l0n1   l1n2  l2n2   l0n2   l1n0         p
0  False  False  False  True  False  True  False  False  0.099392",10.0,0.0,20.0,0.07799816131591797
0,No,6,9,4,0,random,"    l2n1   l0n0  l0n1  l2n0   l2n2  l1n2   l0n2         p
0  False  False  True  True  False  True  False  0.010379",4.0,0.0,16.0,0.06895875930786133
0,No,6,9,4,0,random,"   l1n1  l1n0  l2n0   l0n2   l1n2  l0n1  l0n0  l2n1         p
0  True  True  True  False  False  True  True  True  0.006754",8.0,0.0,20.0,0.07200026512145996
0,No,6,9,4,0,random,"   l0n2   l1n0  l1n2  l2n1  l0n1   l1n1   l0n0  l2n0         p
0  True  False  True  True  True  False  False  True  0.110197",17.0,0.0,27.0,0.07104301452636719
